date,ticker,residual,residual_zscore
2026-03-30,AABA,,
2026-03-30,AACB,0.008352477727658684,-0.3923096420263935
2026-03-30,AACI,0.002726412478621286,-0.4810132935101494
2026-03-30,AACO,,
2026-03-30,AACQ,,
2026-03-30,AADI,,
2026-03-30,AAGR,,
2026-03-30,AAIT,,
2026-03-30,AAL,0.048298268557710994,0.2374977546507467
2026-03-30,AAME,-0.06904581625285365,-1.6126138850067449
2026-03-30,AAOI,-0.023783297040971034,-0.8989800127130341
2026-03-30,AAON,0.054010232006730496,0.327555724589234
2026-03-30,AAPC,,
2026-03-30,AAPL,0.029614127588789372,-0.0570867294279183
2026-03-30,AARD,0.025042642295574048,-0.12916329097897186
2026-03-30,AATC,,
2026-03-30,AAVL,,
2026-03-30,AAWW,,
2026-03-30,ABAC,,
2026-03-30,ABAT,0.09720631595899693,1.0086090374743775
2026-03-30,ABAX,,
2026-03-30,ABCD,,
2026-03-30,ABCL,0.06712554280255956,0.5343389569972498
2026-03-30,ABCO,,
2026-03-30,ABCW,,
2026-03-30,ABDC,,
2026-03-30,ABEO,0.04790958985645818,0.23136963161467144
2026-03-30,ABEO.W,,
2026-03-30,ABFS,,
2026-03-30,ABGB,,
2026-03-30,ABGI,,
2026-03-30,ABIL,,
2026-03-30,ABIL.W,,
2026-03-30,ABIO,,
2026-03-30,ABL,,
2026-03-30,ABLLL,,
2026-03-30,ABLV,0.042504905354111236,0.14615639123181842
2026-03-30,ABMD,,
2026-03-30,ABNB,0.021827766320082157,-0.1798508008940629
2026-03-30,ABOS,0.05869454078520547,0.40141112351110675
2026-03-30,ABP,,
2026-03-30,ABSI,0.08098535641270851,0.7528604318974598
2026-03-30,ABST,,
2026-03-30,ABTC,0.1555509440138753,1.9285026618532959
2026-03-30,ABTL,,
2026-03-30,ABTS,-0.0807835293996976,-1.797677152158168
2026-03-30,ABTX,,
2026-03-30,ABUS,0.0389479696227,0.09007577831621039
2026-03-30,ABVC,0.06006265855505957,0.4229816237584395
2026-03-30,ABVE,0.29462864104851194,4.12127843334556
2026-03-30,ABY,,
2026-03-30,ACAA,,
2026-03-30,ACAB,,
2026-03-30,ACAC,,
2026-03-30,ACAD,0.05611156847792405,0.3606865557723153
2026-03-30,ACAH,,
2026-03-30,ACAM,,
2026-03-30,ACAS,,
2026-03-30,ACAT,,
2026-03-30,ACAX,,
2026-03-30,ACB,0.06295594577029946,0.46859878769498586
2026-03-30,ACBA,,
2026-03-30,ACBI,,
2026-03-30,ACCD,,
2026-03-30,ACCL,-0.005380133119791141,-0.6088255679272978
2026-03-30,ACCP,,
2026-03-30,ACDC,-0.010747828356052615,-0.6934556151152182
2026-03-30,ACER,,
2026-03-30,ACET,0.11196209106241842,1.2412567360360904
2026-03-30,ACEV,,
2026-03-30,ACFC,,
2026-03-30,ACFN,0.011520077378507649,-0.3423675167520648
2026-03-30,ACGL,0.008924340985055797,-0.38329333012187056
2026-03-30,ACGL.P,,
2026-03-30,ACGLN,-0.0019174357369194997,-0.5542307688540891
2026-03-30,ACGN,,
2026-03-30,ACHC,0.027440834047854207,-0.09135207550793299
2026-03-30,ACHN,,
2026-03-30,ACHV,0.08661510494539364,0.8416221560651503
2026-03-30,ACIA,,
2026-03-30,ACIC,0.0010217275134401576,-0.5078902980146558
2026-03-30,ACIU,0.06652191271833874,0.5248217917590765
2026-03-30,ACIW,0.02107469964145851,-0.19172406599991834
2026-03-30,ACKIT,,
2026-03-30,ACLL,,
2026-03-30,ACLS,0.023414911030244415,-0.15482700095704519
2026-03-30,ACLX,,
2026-03-30,ACMR,0.02837972453023479,-0.07654900969835107
2026-03-30,ACNB,0.011289736383724554,-0.3459992000723315
2026-03-30,ACNT,0.01466101266009283,-0.29284579664787047
2026-03-30,ACOG,0.036456186146976724,0.05078894405111596
2026-03-30,ACON,0.060462674470489836,0.42928849557375526
2026-03-30,ACOR,,
2026-03-30,ACPW,,
2026-03-30,ACQR,,
2026-03-30,ACRS,0.06705459113009454,0.5332202937489693
2026-03-30,ACRV,0.07167351010693071,0.6060447209493262
2026-03-30,ACRX,,
2026-03-30,ACSF,,
2026-03-30,ACST,,
2026-03-30,ACT,0.0026154763064889794,-0.48276237446001036
2026-03-30,ACTA,,
2026-03-30,ACTC,,
2026-03-30,ACTD,,
2026-03-30,ACTG,-0.010137657741444019,-0.6838353282632074
2026-03-30,ACTT,,
2026-03-30,ACTU,0.19319336175233603,2.5219938064235916
2026-03-30,ACUR,,
2026-03-30,ACXM,,
2026-03-30,ACXP,0.06449100140876651,0.49280132256356973
2026-03-30,ADAC,,
2026-03-30,ADAL,,
2026-03-30,ADAM,0.032380450753106034,-0.013471350828999614
2026-03-30,ADAMG,0.014174767182092811,-0.3005122113634562
2026-03-30,ADAMH,0.006283638045699497,-0.42492811088536575
2026-03-30,ADAMI,0.014271144747269293,-0.29899266945026376
2026-03-30,ADAML,0.012338173937787742,-0.3294689546376532
2026-03-30,ADAMO,0.017478797302854315,-0.2484190479622665
2026-03-30,ADAMZ,-0.006654528009945194,-0.6289183814986027
2026-03-30,ADAT,,
2026-03-30,ADBE,0.009616083722203976,-0.37238693214098867
2026-03-30,ADD,,
2026-03-30,ADEA,0.03473436354182161,0.023641738051209806
2026-03-30,ADEP,,
2026-03-30,ADER,,
2026-03-30,ADES,,
2026-03-30,ADGM,0.056115148807790005,0.3607430052300746
2026-03-30,ADHD,,
2026-03-30,ADI,0.04339221190391939,0.16014615627531895
2026-03-30,ADIL,0.045245147280711134,0.1893605586345839
2026-03-30,ADMA,-0.035169508888680145,-1.0785013162798935
2026-03-30,ADMP,,
2026-03-30,ADMS,,
2026-03-30,ADN,,
2026-03-30,ADNC,,
2026-03-30,ADOC,,
2026-03-30,ADOM,,
2026-03-30,ADP,-0.011608561263782215,-0.7070264054434872
2026-03-30,ADPT,0.07541507777198983,0.6650363428863593
2026-03-30,ADPV.V,,
2026-03-30,ADRO,,
2026-03-30,ADSE,0.026080278604417494,-0.11280334394097973
2026-03-30,ADSK,0.015340198363597585,-0.2821373797935257
2026-03-30,ADTH,,
2026-03-30,ADTN,0.03385200176568967,0.009729935040040131
2026-03-30,ADTX,0.21900011647437123,2.928877352109779
2026-03-30,ADUR,0.1342207161413672,1.592198510458006
2026-03-30,ADUS,-0.0046139919071191155,-0.596746162497752
2026-03-30,ADV,-0.22082520804669753,-4.005651590070884
2026-03-30,ADVB,0.026158550186209377,-0.11156927096012736
2026-03-30,ADVM,,
2026-03-30,ADVS,,
2026-03-30,ADXS,,
2026-03-30,ADXS.W,,
2026-03-30,ADYX,,
2026-03-30,AEAC,,
2026-03-30,AEAE,,
2026-03-30,AEAQ,0.004424002198615067,-0.45424815655932943
2026-03-30,AEBI,0.025874097795959713,-0.11605410442215387
2026-03-30,AEBIV,,
2026-03-30,AEC,0.0987846536885088,1.0334939816911617
2026-03-30,AEGN,,
2026-03-30,AEGR,,
2026-03-30,AEHA,,
2026-03-30,AEHL,0.04049041897388179,0.11439488654233416
2026-03-30,AEHR,0.21278432682088055,2.8308757800139155
2026-03-30,AEI,0.11546043177431924,1.2964135075173633
2026-03-30,AEIS,0.07054737272021484,0.5882894170464495
2026-03-30,AEMD,0.040317786050724023,0.11167306054626552
2026-03-30,AENT,-0.006341515941114024,-0.6239832603731305
2026-03-30,AEP,0.0012167265357083152,-0.5048158357492374
2026-03-30,AEPI,,
2026-03-30,AEPPL,,
2026-03-30,AEPPZ,,
2026-03-30,AERC,,
